timestamp,x,y,state,time_stamp
10:47:04.865507,571.94,260.58,Scroll,5.009582996368408
10:47:04.882652,571.94,260.58,Scroll,5.026723861694336
10:47:04.899275,571.94,260.58,Scroll,5.043347120285034
10:47:04.914018,571.94,260.58,Scroll,5.0580949783325195
10:47:04.933591,571.94,260.58,Scroll,5.07764196395874
10:47:04.947871,571.94,260.58,Scroll,5.09194803237915
10:47:04.963843,571.94,260.58,Scroll,5.10792088508606
10:47:04.980014,571.94,260.58,Scroll,5.124092102050781
10:47:04.997140,571.94,260.58,Scroll,5.141216993331909
10:47:05.016677,571.94,260.58,Scroll,5.160753965377808
10:47:05.034942,571.94,260.58,Scroll,5.179020166397095
10:47:05.042485,571.94,260.58,Scroll,5.186563968658447
10:47:05.050360,571.94,260.58,Scroll,5.194438934326172
10:47:05.058315,571.94,260.58,Scroll,5.202392816543579
10:47:05.066356,571.94,260.58,Scroll,5.210435152053833
10:47:05.074657,571.94,260.58,Scroll,5.218735933303833
10:47:05.099710,571.94,260.58,Scroll,5.243788003921509
10:47:05.099741,571.94,260.58,Scroll,5.243824005126953
10:47:05.120330,571.94,260.58,Scroll,5.264407157897949
10:47:05.132993,571.94,260.58,Scroll,5.277070999145508
10:47:05.153778,571.94,260.58,Scroll,5.297853946685791
10:47:05.166069,571.94,260.58,Scroll,5.31014609336853
10:47:05.183769,571.94,260.58,Scroll,5.327842950820923
10:47:05.200551,571.94,260.58,Scroll,5.344622850418091
10:47:05.217325,571.94,260.58,Scroll,5.3614020347595215
10:47:05.233594,571.94,260.58,Scroll,5.377668857574463
10:47:05.243976,571.94,260.58,Scroll,5.388050079345703
10:47:05.282725,571.48,260.58,Move,5.426800966262817
10:47:05.291442,568.96,258.48,Move,5.435518026351929
10:47:05.299470,566.84,256.36,Move,5.443544864654541
10:47:05.307581,563.48,253.48,Move,5.451656103134155
10:47:05.315004,560.11,250.11,Move,5.45907998085022
10:47:05.323831,555.19,245.19,Move,5.46790623664856
10:47:05.330568,546.03,237.44,Move,5.47464394569397
10:47:05.339317,536.07,228.91,Move,5.48339319229126
10:47:05.346733,524.66,219.78,Move,5.490808963775635
10:47:05.355317,513.86,212.58,Move,5.499392986297607
10:47:05.362722,502.14,205.98,Move,5.506798982620239
10:47:05.371045,496.24,203.84,Move,5.515121936798096
10:47:05.379186,486.09,199.78,Move,5.523262023925781
10:47:05.389105,478.39,197.41,Move,5.533179998397827
10:47:05.394955,470.69,196.22,Move,5.539032220840454
10:47:05.403345,464.79,195.69,Move,5.547421932220459
10:47:05.411329,458.89,195.69,Move,5.555405855178833
10:47:05.419466,457.04,195.69,Move,5.56353497505188
10:47:05.427418,450.27,195.69,Move,5.571495056152344
10:47:05.435422,446.65,195.69,Move,5.579499006271362
10:47:05.443357,443.03,195.69,Move,5.587433099746704
10:47:05.451779,440.05,195.69,Move,5.595854997634888
10:47:05.459206,437.08,195.69,Move,5.603282928466797
10:47:05.467720,435.23,195.69,Move,5.611797094345093
10:47:05.475727,432.85,195.69,Move,5.6198039054870605
10:47:05.483936,430.47,195.69,Move,5.628012180328369
10:47:05.492073,428.62,195.69,Move,5.636149168014526
10:47:05.500287,426.78,194.95,Move,5.644363164901733
10:47:05.508037,424.4,194.55,Move,5.65211296081543
10:47:05.515533,422.55,194.18,Move,5.659608840942383
10:47:05.524052,419.59,193.34,Move,5.66812801361084
10:47:05.531788,417.21,192.54,Move,5.675864219665527
10:47:05.540242,414.25,191.7,Move,5.6843101978302
10:47:05.548400,411.27,190.85,Move,5.692476987838745
10:47:05.556163,408.3,190.0,Move,5.700238943099976
10:47:05.564243,404.68,188.64,Move,5.7083189487457275
10:47:05.572371,403.31,187.96,Move,5.716447114944458
10:47:05.580542,400.34,186.68,Move,5.724619150161743
10:47:05.588480,397.96,185.89,Move,5.732557058334351
10:47:05.596457,393.63,185.41,Move,5.740534067153931
10:47:05.604558,391.25,185.41,Move,5.748633861541748
10:47:05.612003,386.93,185.41,Move,5.756079912185669
10:47:05.880194,386.93,185.41,Pressed,6.02426815032959
10:47:06.032930,386.93,185.64,Drag,6.1770031452178955
10:47:06.039117,386.93,187.01,Drag,6.1831910610198975
10:47:06.047226,386.93,188.37,Drag,6.191303968429565
10:47:06.055874,386.93,190.75,Drag,6.1999499797821045
10:47:06.065680,386.93,192.59,Drag,6.209758043289185
10:47:06.071281,386.93,195.56,Drag,6.2153589725494385
10:47:06.079081,386.93,199.88,Drag,6.223159074783325
10:47:06.088129,388.24,203.38,Drag,6.23219895362854
10:47:06.094797,390.05,207.0,Drag,6.238874912261963
10:47:06.103049,391.97,211.32,Drag,6.247127056121826
10:47:06.110786,395.02,215.39,Drag,6.254864931106567
10:47:06.130294,398.7,220.13,Drag,6.274371862411499
10:47:06.130420,406.45,229.29,Drag,6.274498224258423
10:47:06.135290,411.53,234.37,Drag,6.279369115829468
10:47:06.143302,414.9,237.73,Drag,6.287381172180176
10:47:06.151751,423.34,246.88,Drag,6.2958290576934814
10:47:06.159607,430.48,254.01,Drag,6.303685903549194
10:47:06.172682,437.3,260.22,Drag,6.316761016845703
10:47:06.175493,445.42,267.66,Drag,6.319571018218994
10:47:06.189104,454.58,275.41,Drag,6.33318305015564
10:47:06.191488,463.74,283.16,Drag,6.335566997528076
10:47:06.199544,472.9,291.61,Drag,6.3436219692230225
10:47:06.207978,483.14,300.39,Drag,6.352055072784424
10:47:06.215742,493.39,309.18,Drag,6.359821081161499
10:47:06.224381,504.8,319.07,Drag,6.368456125259399
10:47:06.231807,517.88,330.51,Drag,6.375885963439941
10:47:06.240698,529.71,341.56,Drag,6.3847761154174805
10:47:06.248098,542.64,353.68,Drag,6.392174005508423
10:47:06.257575,555.72,365.12,Drag,6.401653051376343
10:47:06.263943,567.47,376.09,Drag,6.408020973205566
10:47:06.274173,578.88,385.98,Drag,6.418251037597656
10:47:06.279945,583.96,390.49,Drag,6.424023151397705
10:47:06.290937,593.12,398.24,Drag,6.435014963150024
10:47:06.297304,606.62,410.95,Drag,6.441381931304932
10:47:06.306397,609.98,413.83,Drag,6.450476169586182
10:47:06.315372,616.24,419.52,Drag,6.459450960159302
10:47:06.320235,623.06,425.73,Drag,6.464314937591553
10:47:06.331610,628.73,430.36,Drag,6.4756879806518555
10:47:06.340489,634.66,435.69,Drag,6.484567165374756
10:47:06.345546,641.0,440.89,Drag,6.489624977111816
10:47:06.356049,646.93,446.22,Drag,6.500127077102661
10:47:06.360655,657.58,456.11,Drag,6.504731893539429
10:47:06.368203,660.75,458.37,Drag,6.512281894683838
10:47:06.376604,668.53,464.21,Drag,6.520681142807007
10:47:06.390583,674.17,468.16,Drag,6.5346598625183105
10:47:06.392399,680.69,472.31,Drag,6.536477088928223
10:47:06.406046,686.33,476.26,Drag,6.550124168395996
10:47:06.408501,691.7,479.48,Drag,6.552577018737793
10:47:06.416576,697.06,482.16,Drag,6.560654878616333
10:47:06.424899,702.43,484.84,Drag,6.568976879119873
10:47:06.433274,707.78,487.52,Drag,6.577352046966553
10:47:06.441408,713.99,490.34,Drag,6.585483074188232
10:47:06.448805,719.36,493.02,Drag,6.5928521156311035
10:47:06.457347,724.43,495.05,Drag,6.601425886154175
10:47:06.464646,728.75,496.97,Drag,6.608725070953369
10:47:06.473259,733.04,498.88,Drag,6.617336988449097
10:47:06.480925,738.12,500.91,Drag,6.625004053115845
10:47:06.489723,742.45,502.83,Drag,6.633774995803833
10:47:06.496683,747.53,504.87,Drag,6.640760183334351
10:47:06.505637,751.76,506.75,Drag,6.649714946746826
10:47:06.513408,756.85,508.78,Drag,6.6574859619140625
10:47:06.521855,761.91,510.3,Drag,6.665933132171631
10:47:06.529432,766.23,512.22,Drag,6.6735100746154785
10:47:06.536791,768.61,512.62,Drag,6.680868864059448
10:47:06.545280,771.55,513.88,Drag,6.6893579959869385
10:47:06.560076,774.53,514.73,Drag,6.704154014587402
10:47:06.561505,776.91,515.52,Drag,6.7055840492248535
10:47:06.578899,778.28,515.86,Drag,6.722977161407471
10:47:06.578997,779.64,516.21,Drag,6.723078012466431
10:47:06.585076,780.21,516.49,Drag,6.72915506362915
10:47:06.593314,780.78,516.49,Drag,6.737392902374268
10:47:06.606489,781.04,516.49,Drag,6.750566005706787
10:47:06.609850,781.3,516.49,Drag,6.7539238929748535
10:47:06.617124,781.56,516.49,Drag,6.761203050613403
10:47:06.760443,781.56,516.49,Released,6.904519081115723
10:47:07.291611,779.59,505.69,Move,7.4356889724731445
10:47:07.299579,774.27,492.0,Move,7.443656921386719
10:47:07.307108,769.37,474.84,Move,7.4511871337890625
10:47:07.315495,763.84,459.85,Move,7.459573984146118
10:47:07.323118,758.12,443.51,Move,7.467196941375732
10:47:07.331265,750.77,427.16,Move,7.4753429889678955
10:47:07.339171,742.32,410.26,Move,7.483248949050903
10:47:07.347364,734.96,393.92,Move,7.491441011428833
10:47:07.357095,720.55,363.03,Move,7.50117301940918
10:47:07.364679,706.62,333.02,Move,7.5087571144104
10:47:07.371536,694.1,304.86,Move,7.515614986419678
10:47:07.379461,689.36,294.71,Move,7.523540019989014
10:47:07.391369,686.33,288.14,Move,7.535447120666504
10:47:07.395453,683.65,282.78,Move,7.53953218460083
10:47:07.403574,678.24,273.3,Move,7.547652006149292
10:47:07.411711,675.42,267.1,Move,7.555789947509766
10:47:07.620142,675.42,267.1,Pressed,7.764222145080566
10:47:07.629245,675.42,267.1,Released,7.773323059082031
10:47:07.960273,675.42,268.49,Move,8.104347944259644
10:47:07.966613,675.42,276.2,Move,8.110682010650635
10:47:07.975189,675.42,288.17,Move,8.119265079498291
10:47:07.983438,673.73,306.76,Move,8.127513885498047
10:47:07.991533,672.88,325.36,Move,8.135608911514282
10:47:07.998902,669.24,367.85,Move,8.142979145050049
10:47:08.007684,665.32,418.83,Move,8.151758909225464
10:47:08.015207,662.55,475.63,Move,8.159282922744751
10:47:08.023758,659.66,537.62,Move,8.167834043502808
10:47:08.031322,656.84,597.01,Move,8.175397872924805
10:47:08.039161,654.86,623.65,Move,8.18323802947998
10:47:08.046661,653.59,670.67,Move,8.190737009048462
10:47:08.054567,652.01,686.45,Move,8.198645114898682
10:47:08.062721,652.01,697.28,Move,8.206786155700684
10:47:08.239710,652.01,697.98,Move,8.383785009384155
10:47:08.252768,652.01,701.6,Move,8.396845817565918
10:47:08.255413,652.98,705.93,Move,8.399490118026733
10:47:08.268831,654.33,709.55,Move,8.41290807723999
10:47:08.271598,656.88,714.12,Move,8.415672063827515
10:47:08.279770,659.28,717.97,Move,8.423849105834961
10:47:08.287428,661.4,720.52,Move,8.431505918502808
10:47:08.295432,665.92,725.6,Move,8.439511060714722
10:47:08.303540,669.99,729.16,Move,8.447618246078491
10:47:08.311508,674.31,731.08,Move,8.455586910247803
10:47:08.319649,677.28,731.5,Move,8.463726997375488
10:47:08.544617,677.28,731.5,Pressed,8.688695192337036
10:47:08.552421,677.28,731.5,Released,8.696496963500977
